candidate_id,source,license,source_category,question_en,answer_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status
wikidata_0117,Wikidata SPARQL,CC0,Geography,What is the capital city of Ecuador?,Quito,Quito,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q736,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0118,Wikidata SPARQL,CC0,Geography,What is the capital city of Palestine?,Ramallah,Ramallah,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q219060,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0119,Wikidata SPARQL,CC0,Geography,What is the capital city of Palestine?,East Jerusalem,East Jerusalem,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q219060,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0120,Wikidata SPARQL,CC0,Geography,What is the capital city of Kingdom of Denmark?,Copenhagen,Copenhagen,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q756617,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0121,Wikidata SPARQL,CC0,Geography,What is the capital city of Kashmir Sultanate?,Chanderkot,Chanderkot,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q123027565,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0122,Wikidata SPARQL,CC0,Geography,What is the capital city of Principality of Waldeck?,Waldeck,Waldeck,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q165763,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0123,Wikidata SPARQL,CC0,Geography,What is the capital city of Northern Cyprus?,North Nicosia,North Nicosia,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q23681,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0124,Wikidata SPARQL,CC0,Geography,What is the capital city of Kashmir Sultanate?,Srinagar,Srinagar,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q123027565,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0125,Wikidata SPARQL,CC0,Geography,What is the capital city of Sint Maarten?,Philipsburg,Philipsburg,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q26273,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0126,Wikidata SPARQL,CC0,Geography,What is the capital city of Kingdom of the Netherlands?,Amsterdam,Amsterdam,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q29999,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0127,Wikidata SPARQL,CC0,Geography,What is the capital city of Niue?,Alofi,Alofi,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q34020,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0128,Wikidata SPARQL,CC0,Geography,What is the capital city of Yemen?,Aden,Aden,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q805,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0129,Wikidata SPARQL,CC0,Geography,What is the capital city of South Sudan?,Juba,Juba,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q958,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0130,Wikidata SPARQL,CC0,Geography,What is the capital city of Mozambique?,Maputo,Maputo,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1029,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0131,Wikidata SPARQL,CC0,Geography,What is the capital city of Bolivia?,La Paz,La Paz,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0132,Wikidata SPARQL,CC0,Geography,What is the capital city of Bolivia?,Sucre,Sucre,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0133,Wikidata SPARQL,CC0,Geography,What is the capital city of Sudan?,Khartoum,Khartoum,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1049,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0134,Wikidata SPARQL,CC0,Geography,What is the capital city of Dominica?,Roseau,Roseau,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q784,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0135,Wikidata SPARQL,CC0,Geography,What is the capital city of Afghanistan?,Kabul,Kabul,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0136,Wikidata SPARQL,CC0,Geography,What is the capital city of Kuwait?,Kuwait City,Kuwait City,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q817,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0137,Wikidata SPARQL,CC0,Geography,What is the capital city of Nigeria?,Q3787,Q3787,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1033,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0138,Wikidata SPARQL,CC0,Geography,What is the capital city of Burundi?,Gitega,Gitega,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q967,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0139,Wikidata SPARQL,CC0,Geography,What is the capital city of Eswatini?,Lobamba,Lobamba,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1050,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0140,Wikidata SPARQL,CC0,Geography,What is the capital city of Thailand?,Bangkok,Bangkok,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q869,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0141,Wikidata SPARQL,CC0,Geography,What is the capital city of Costa Rica?,San José,San José,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q800,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0142,Wikidata SPARQL,CC0,Geography,What is the capital city of Central African Republic?,Bangui,Bangui,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q929,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0143,Wikidata SPARQL,CC0,Geography,What is the capital city of United Arab Emirates?,Abu Dhabi,Abu Dhabi,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q878,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0144,Wikidata SPARQL,CC0,Geography,What is the capital city of Angola?,Luanda,Luanda,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q916,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0145,Wikidata SPARQL,CC0,Geography,What is the capital city of Syria?,Damascus,Damascus,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q858,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0146,Wikidata SPARQL,CC0,Geography,What is the capital city of Libya?,Tripoli,Tripoli,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1016,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0147,Wikidata SPARQL,CC0,Geography,What is the capital city of Botswana?,Gaborone,Gaborone,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q963,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0148,Wikidata SPARQL,CC0,Geography,What is the capital city of Sierra Leone?,Freetown,Freetown,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1044,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0149,Wikidata SPARQL,CC0,Geography,What is the capital city of Vietnam?,Hanoi,Hanoi,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q881,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0150,Wikidata SPARQL,CC0,Geography,What is the capital city of The Bahamas?,Nassau,Nassau,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q778,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0151,Wikidata SPARQL,CC0,Geography,What is the capital city of Philippines?,Manila,Manila,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q928,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0152,Wikidata SPARQL,CC0,Geography,What is the capital city of Malawi?,Lilongwe,Lilongwe,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1020,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0153,Wikidata SPARQL,CC0,Geography,What is the capital city of Tajikistan?,Dushanbe,Dushanbe,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q863,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0154,Wikidata SPARQL,CC0,Geography,What is the capital city of Turkmenistan?,Ashgabat,Ashgabat,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q874,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0155,Wikidata SPARQL,CC0,Geography,What is the capital city of Kosovo?,Pristina,Pristina,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1246,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0156,Wikidata SPARQL,CC0,Geography,What is the capital city of Mali?,Bamako,Bamako,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q912,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0157,Wikidata SPARQL,CC0,Geography,What is the capital city of Benin?,Porto-Novo,Porto-Novo,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q962,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0158,Wikidata SPARQL,CC0,Geography,What is the capital city of Iraq?,Baghdad,Baghdad,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q796,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0159,Wikidata SPARQL,CC0,Geography,What is the capital city of Saudi Arabia?,Riyadh,Riyadh,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q851,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0160,Wikidata SPARQL,CC0,Geography,What is the capital city of Sri Lanka?,Sri Jayawardenepura Kotte,Sri Jayawardenepura Kotte,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q854,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0161,Wikidata SPARQL,CC0,Geography,What is the capital city of Cameroon?,Yaoundé,Yaoundé,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1009,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0162,Wikidata SPARQL,CC0,Geography,What is the capital city of Jamaica?,Kingston,Kingston,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q766,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0163,Wikidata SPARQL,CC0,Geography,What is the capital city of Oman?,Muscat,Muscat,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q842,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0164,Wikidata SPARQL,CC0,Geography,What is the capital city of Bhutan?,Thimphu,Thimphu,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q917,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0165,Wikidata SPARQL,CC0,Geography,What is the capital city of Tanzania?,Dodoma,Dodoma,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q924,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0166,Wikidata SPARQL,CC0,Geography,What is the capital city of Gabon?,Libreville,Libreville,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1000,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0167,Wikidata SPARQL,CC0,Geography,What is the capital city of Senegal?,Dakar,Dakar,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1041,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0168,Wikidata SPARQL,CC0,Geography,What is the capital city of Yemen?,Sanaa,Sanaa,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q805,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0169,Wikidata SPARQL,CC0,Geography,What is the capital city of Sri Lanka?,Colombo,Colombo,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q854,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0170,Wikidata SPARQL,CC0,Geography,What is the capital city of Equatorial Guinea?,Ciudad de la Paz,Ciudad de la Paz,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q983,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0171,Wikidata SPARQL,CC0,Geography,What is the capital city of Morocco?,Rabat,Rabat,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1028,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0172,Wikidata SPARQL,CC0,Geography,What is the capital city of Qatar?,Doha,Doha,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q846,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0173,Wikidata SPARQL,CC0,Geography,What is the capital city of Madagascar?,Antananarivo,Antananarivo,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1019,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0174,Wikidata SPARQL,CC0,Geography,What is the capital city of Jordan?,Amman,Amman,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q810,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0175,Wikidata SPARQL,CC0,Geography,What is the capital city of Israel?,Jerusalem,Jerusalem,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q801,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0176,Wikidata SPARQL,CC0,Geography,What is the capital city of Togo?,Lomé,Lomé,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q945,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0177,Wikidata SPARQL,CC0,Geography,What is the capital city of Somalia?,Mogadishu,Mogadishu,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1045,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0178,Wikidata SPARQL,CC0,Geography,What is the capital city of The Gambia?,Banjul,Banjul,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1005,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0179,Wikidata SPARQL,CC0,Geography,What is the capital city of Kyrgyzstan?,Bishkek,Bishkek,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q813,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0180,Wikidata SPARQL,CC0,Geography,What is the capital city of Seychelles?,Victoria,Victoria,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1042,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0181,Wikidata SPARQL,CC0,Geography,What is the capital city of Saint Vincent and the Grenadines?,Kingstown,Kingstown,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q757,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0182,Wikidata SPARQL,CC0,Geography,What is the capital city of Tunisia?,Tunis,Tunis,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q948,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0183,Wikidata SPARQL,CC0,Geography,What is the capital city of Dominican Republic?,Santo Domingo,Santo Domingo,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q786,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0184,Wikidata SPARQL,CC0,Geography,What is the capital city of Haiti?,Port-au-Prince,Port-au-Prince,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q790,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0185,Wikidata SPARQL,CC0,Geography,What is the capital city of Saint Kitts and Nevis?,Basseterre,Basseterre,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q763,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0186,Wikidata SPARQL,CC0,Geography,What is the capital city of Saint Lucia?,Castries,Castries,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q760,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0187,Wikidata SPARQL,CC0,Geography,What is the capital city of Trinidad and Tobago?,Port of Spain,Port of Spain,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q754,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0188,Wikidata SPARQL,CC0,Geography,What is the capital city of Brunei?,Bandar Seri Begawan,Bandar Seri Begawan,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q921,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0189,Wikidata SPARQL,CC0,Geography,What is the capital city of South Korea?,Seoul,Seoul,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q884,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0190,Wikidata SPARQL,CC0,Geography,What is the capital city of Comoros?,Moroni,Moroni,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q970,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0191,Wikidata SPARQL,CC0,Geography,What is the capital city of Eswatini?,Mbabane,Mbabane,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1050,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0192,Wikidata SPARQL,CC0,Geography,What is the capital city of Djibouti?,Djibouti,Djibouti,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q977,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0193,Wikidata SPARQL,CC0,Geography,What is the capital city of Guatemala?,Guatemala City,Guatemala City,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q774,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0194,Wikidata SPARQL,CC0,Geography,What is the capital city of Honduras?,Tegucigalpa,Tegucigalpa,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q783,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0195,Wikidata SPARQL,CC0,Geography,What is the capital city of El Salvador?,San Salvador,San Salvador,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q792,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0196,Wikidata SPARQL,CC0,Geography,What is the capital city of Antigua and Barbuda?,St. John's,St. John's,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q781,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0197,Wikidata SPARQL,CC0,Geography,What is the capital city of Nicaragua?,Managua,Managua,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q811,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0198,Wikidata SPARQL,CC0,Geography,What is the capital city of Panama?,Panama City,Panama City,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q804,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0199,Wikidata SPARQL,CC0,Geography,What is the capital city of Laos?,Vientiane,Vientiane,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q819,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0200,Wikidata SPARQL,CC0,Geography,What is the capital city of Maldives?,Malé,Malé,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q826,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0201,Wikidata SPARQL,CC0,Geography,What is the capital city of Nepal?,Kathmandu,Kathmandu,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q837,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0202,Wikidata SPARQL,CC0,Geography,What is the capital city of Burkina Faso?,Ouagadougou,Ouagadougou,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q965,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0203,Wikidata SPARQL,CC0,Geography,What is the capital city of Eritrea?,Asmara,Asmara,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q986,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0204,Wikidata SPARQL,CC0,Geography,What is the capital city of Guinea?,Conakry,Conakry,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1006,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0205,Wikidata SPARQL,CC0,Geography,What is the capital city of Guinea-Bissau?,Bissau,Bissau,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1007,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0206,Wikidata SPARQL,CC0,Geography,What is the capital city of Republic of the Congo?,Brazzaville,Brazzaville,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q971,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0207,Wikidata SPARQL,CC0,Geography,What is the capital city of Ivory Coast?,Yamoussoukro,Yamoussoukro,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1008,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0208,Wikidata SPARQL,CC0,Geography,What is the capital city of Zimbabwe?,Harare,Harare,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q954,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0209,Wikidata SPARQL,CC0,Geography,What is the capital city of Zambia?,Lusaka,Lusaka,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q953,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0210,Wikidata SPARQL,CC0,Geography,What is the capital city of Mauritius?,Port Louis,Port Louis,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1027,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0211,Wikidata SPARQL,CC0,Geography,What is the capital city of Mauritania?,Nouakchott,Nouakchott,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1025,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0212,Wikidata SPARQL,CC0,Geography,What is the capital city of Namibia?,Windhoek,Windhoek,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1030,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0213,Wikidata SPARQL,CC0,Geography,What is the capital city of Niger?,Niamey,Niamey,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1032,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0214,Wikidata SPARQL,CC0,Geography,What is the capital city of Rwanda?,Kigali,Kigali,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1037,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0215,Wikidata SPARQL,CC0,Geography,What is the capital city of Uganda?,Kampala,Kampala,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1036,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0216,Wikidata SPARQL,CC0,Geography,What is the capital city of Bangladesh?,Dhaka,Dhaka,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q902,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0217,Wikidata SPARQL,CC0,Geography,What is the capital city of São Tomé and Príncipe?,São Tomé,São Tomé,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1039,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0218,Wikidata SPARQL,CC0,Geography,What is the capital city of Grenada?,St. George's,St. George's,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q769,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0219,Wikidata SPARQL,CC0,Geography,What is the capital city of Lesotho?,Maseru,Maseru,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1013,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0220,Wikidata SPARQL,CC0,Geography,What is the capital city of Pakistan?,Islamabad,Islamabad,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q843,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0221,Wikidata SPARQL,CC0,Geography,What is the capital city of Myanmar?,Naypyidaw,Naypyidaw,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q836,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0222,Wikidata SPARQL,CC0,Geography,What is the capital city of Lebanon?,Beirut,Beirut,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q822,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0223,Wikidata SPARQL,CC0,Geography,What is the capital city of Iran?,Tehran,Tehran,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q794,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0224,Wikidata SPARQL,CC0,Geography,What is the capital city of Cape Verde?,Praia,Praia,Canberra,Cairo,Budapest,A,http://www.wikidata.org/entity/Q1011,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
