canonical_fingerprint,copy_count,source_paths,record_ids
123bd251c18a4a0fee3acfad26cdc48a,2,supabase/2026-07-14_all_generated_questions_master.csv:147|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:147,general3_0006|general3_0006
b71d798c0a3f76a5df3e9713b6e21925,2,supabase/2026-07-14_all_generated_questions_master.csv:148|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:148,general3_0007|general3_0007
221ac8bf4baadba27205d6bf6bf439dc,2,supabase/2026-07-14_all_generated_questions_master.csv:149|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:149,general3_0008|general3_0008
d7b613519a00d2ddbeef014f9bb61b46,2,supabase/2026-07-14_all_generated_questions_master.csv:150|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:150,general3_0009|general3_0009
4de6c70431fefb637730e3c0d4b805c6,2,supabase/2026-07-14_all_generated_questions_master.csv:151|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:151,general3_0010|general3_0010
8f4f09bb97267ea8b5903f25ed1c7b33,2,supabase/2026-07-14_all_generated_questions_master.csv:152|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:152,general3_0011|general3_0011
5845cd9cf578689472deca053ee97a8e,2,supabase/2026-07-14_all_generated_questions_master.csv:153|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:153,general3_0012|general3_0012
c4ccfcf9960e1d912ffab163c2ea4054,2,supabase/2026-07-14_all_generated_questions_master.csv:154|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:154,general3_0013|general3_0013
d08594aeafae141bd252c7861b3cd773,2,supabase/2026-07-14_all_generated_questions_master.csv:155|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:155,general3_0014|general3_0014
5d32e3b14645e05ae3c71a0a82c79f05,2,supabase/2026-07-14_all_generated_questions_master.csv:156|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:156,general3_0015|general3_0015
48f2332419dcb3c1e4f3172893e6070d,2,supabase/2026-07-14_all_generated_questions_master.csv:157|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:157,general3_0016|general3_0016
83aa864fdff656b46166884f476bbb7f,2,supabase/2026-07-14_all_generated_questions_master.csv:158|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:158,general3_0017|general3_0017
356d569cdf20641aeaf06436fc5f9956,2,supabase/2026-07-14_all_generated_questions_master.csv:159|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:159,general3_0018|general3_0018
f940c70d8d78bc23a95b44522716e2d6,2,supabase/2026-07-14_all_generated_questions_master.csv:160|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:160,general4_0001|general4_0001
f2dbb16fcc413e9dff0554a14581ca74,2,supabase/2026-07-14_all_generated_questions_master.csv:161|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:161,general4_0002|general4_0002
0eb2f5cf2ccb387ce225ebcbe120b038,2,supabase/2026-07-14_all_generated_questions_master.csv:162|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:162,general4_0003|general4_0003
3604860c4cff4c72c7b9a71e1c835104,2,supabase/2026-07-14_all_generated_questions_master.csv:163|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:163,general4_0004|general4_0004
7b516e8c938fac52f6d11e4ed49b060e,2,supabase/2026-07-14_all_generated_questions_master.csv:164|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:164,general4_0005|general4_0005
1f049a5887ba412114e31dcd2df51f64,2,supabase/2026-07-14_all_generated_questions_master.csv:165|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:165,general4_0006|general4_0006
3420ca66f11ed07e9af2d5badede8c5a,2,supabase/2026-07-14_all_generated_questions_master.csv:166|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:166,general4_0007|general4_0007
785e2da3d42d37e640856c2c3c77e8cb,2,supabase/2026-07-14_all_generated_questions_master.csv:167|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:167,general4_0008|general4_0008
6a83e085ed8cb622c1990175876a045a,2,supabase/2026-07-14_all_generated_questions_master.csv:168|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:168,general4_0009|general4_0009
bf1dde7343958a1c5310c1fe3ad4e889,2,supabase/2026-07-14_all_generated_questions_master.csv:169|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:169,general4_0010|general4_0010
e39cd1ba2082313e5f43c4660755a126,2,supabase/2026-07-14_all_generated_questions_master.csv:170|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:170,general4_0011|general4_0011
17b43553820e59294ba2b12fac4f52cb,2,supabase/2026-07-14_all_generated_questions_master.csv:171|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:171,general4_0012|general4_0012
fa6e2bf30580aaf1da6ee6e279f1991c,2,supabase/2026-07-14_all_generated_questions_master.csv:172|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:172,general4_0013|general4_0013
3e749d53ad761e13d3f65eb734688b78,2,supabase/2026-07-14_all_generated_questions_master.csv:173|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:173,general4_0014|general4_0014
b5e4eaf557e9728a67a40498702fc1d7,2,supabase/2026-07-14_all_generated_questions_master.csv:174|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:174,general4_0015|general4_0015
119f0bcdd2bdc5b1760c8e7230bbdf05,2,supabase/2026-07-14_all_generated_questions_master.csv:175|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:175,general4_0016|general4_0016
43384753cd5d415684365ffd157a3f6f,2,supabase/2026-07-14_all_generated_questions_master.csv:176|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:176,general5_0001|general5_0001
b55a3c2d8ce3fd39cf1bac4c02bed006,2,supabase/2026-07-14_all_generated_questions_master.csv:177|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:177,general5_0002|general5_0002
0133907fcf566953c33ad5b3be46630b,2,supabase/2026-07-14_all_generated_questions_master.csv:178|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:178,general5_0003|general5_0003
d91b50c2c99c275696569813f58370fc,2,supabase/2026-07-14_all_generated_questions_master.csv:179|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:179,general5_0004|general5_0004
20f869abb82c8dba36b8b459296991e9,2,supabase/2026-07-14_all_generated_questions_master.csv:180|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:180,general5_0005|general5_0005
17661c4a21b967a6d80292c19dff71de,2,supabase/2026-07-14_all_generated_questions_master.csv:181|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:181,general5_0006|general5_0006
3a7d693fb43aab18f1cbcac71dacf06a,2,supabase/2026-07-14_all_generated_questions_master.csv:182|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:182,general5_0007|general5_0007
6b629254f1049fbd1da0603ce6606854,2,supabase/2026-07-14_all_generated_questions_master.csv:183|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:183,general5_0008|general5_0008
f8a751d13ea96458506d3c4bb6a506df,2,supabase/2026-07-14_all_generated_questions_master.csv:184|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:184,general5_0009|general5_0009
d832da8b10dda93719d0b1f80e338deb,2,supabase/2026-07-14_all_generated_questions_master.csv:185|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:185,general5_0010|general5_0010
21d9d436cfa7179bad9698e9dcb5403d,2,supabase/2026-07-14_all_generated_questions_master.csv:186|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:186,general5_0011|general5_0011
91ffb05e63d70039d838c243cdcd35ef,2,supabase/2026-07-14_all_generated_questions_master.csv:187|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:187,general5_0012|general5_0012
9f8e33fffcdd2dd8252df85aae7fc186,2,supabase/2026-07-14_all_generated_questions_master.csv:188|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:188,general5_0013|general5_0013
6d2c0892cad5e51fa87daa2758278f66,2,supabase/2026-07-14_all_generated_questions_master.csv:189|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:189,general5_0014|general5_0014
d3c6e941306c7aca6b20b4e0e9e94e1d,2,supabase/2026-07-14_all_generated_questions_master.csv:190|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:190,general5_0015|general5_0015
06243282234ecad27420a32f4d280995,2,supabase/2026-07-14_all_generated_questions_master.csv:286|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:286,opentdb_translated_2_0024|opentdb_translated_2_0024
785220fad8a8e45d713fd4565b19f088,2,supabase/2026-07-14_all_generated_questions_master.csv:192|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:192,general6_0001|general6_0001
d10fdaf47524173c97ea1c3e00a102bd,2,supabase/2026-07-14_all_generated_questions_master.csv:193|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:193,general6_0002|general6_0002
67a5d595428e7ad5110c47bb0dd58071,2,supabase/2026-07-14_all_generated_questions_master.csv:194|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:194,general6_0003|general6_0003
a9fef704f558c2d28640f45eb926f6be,2,supabase/2026-07-14_all_generated_questions_master.csv:195|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:195,general6_0004|general6_0004
857f25a023b8d41ce76c2bde868d552f,2,supabase/2026-07-14_all_generated_questions_master.csv:196|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:196,general6_0005|general6_0005
0c6cd3ffb62c66bf06aaab2afee7e470,2,supabase/2026-07-14_all_generated_questions_master.csv:197|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:197,general6_0006|general6_0006
78720bb2b090f14e25a6f20ddc557547,2,supabase/2026-07-14_all_generated_questions_master.csv:198|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:198,general6_0007|general6_0007
0b11fd1f6c59978cea52cd080e5b06a2,2,supabase/2026-07-14_all_generated_questions_master.csv:199|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:199,general6_0008|general6_0008
89766396f84bb9e7acbe2e208e2744f0,2,supabase/2026-07-14_all_generated_questions_master.csv:200|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:200,general6_0009|general6_0009
00836174d41405ba0b2a45adf40984eb,2,supabase/2026-07-14_all_generated_questions_master.csv:201|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:201,general6_0010|general6_0010
f9845a73f08ddaf553ac0386dc9bec68,2,supabase/2026-07-14_all_generated_questions_master.csv:202|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:202,general6_0011|general6_0011
fc8fe41c458ea1278500565604f71890,2,supabase/2026-07-14_all_generated_questions_master.csv:203|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:203,general6_0012|general6_0012
6473188d1812957c82cbcd29b5c68056,2,supabase/2026-07-14_all_generated_questions_master.csv:204|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:204,general6_0013|general6_0013
0669ed431d11f7830ef008bc6da2dee7,2,supabase/2026-07-14_all_generated_questions_master.csv:205|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:205,general6_0014|general6_0014
59309591cf8ee65b5d895a18e3021f2a,2,supabase/2026-07-14_all_generated_questions_master.csv:206|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:206,general6_0015|general6_0015
747b86dad0da51d69a07f09a2ac25dbc,2,supabase/2026-07-14_all_generated_questions_master.csv:207|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:207,general6_0016|general6_0016
41f01f82ce87baccae00647c8dc659f3,2,supabase/2026-07-14_all_generated_questions_master.csv:208|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:208,general7_0001|general7_0001
b226385648725ee60983e140213aba7d,2,supabase/2026-07-14_all_generated_questions_master.csv:209|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:209,general7_0002|general7_0002
ae1cfbb4d3e27947cca533b3625f997d,2,supabase/2026-07-14_all_generated_questions_master.csv:210|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:210,general7_0003|general7_0003
ed35bcac7f8eda530907cad3b8f4f90a,2,supabase/2026-07-14_all_generated_questions_master.csv:211|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:211,general7_0004|general7_0004
973f98bfe8b91f08ac9de563382926e4,2,supabase/2026-07-14_all_generated_questions_master.csv:212|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:212,general7_0005|general7_0005
a67d28767d4376250e5c39dd701058fe,2,supabase/2026-07-14_all_generated_questions_master.csv:213|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:213,general7_0006|general7_0006
b6756c677f5c022555cb9cd1575f0e00,2,supabase/2026-07-14_all_generated_questions_master.csv:214|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:214,general7_0007|general7_0007
fe2e106ff994cf92330da303fb6a05f8,2,supabase/2026-07-14_all_generated_questions_master.csv:215|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:215,general7_0008|general7_0008
e48cba371ced822b6b8d84e4be50557a,2,supabase/2026-07-14_all_generated_questions_master.csv:216|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:216,general7_0009|general7_0009
aede7561ee9759268b7a67115cc104a6,2,supabase/2026-07-14_all_generated_questions_master.csv:217|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:217,general7_0010|general7_0010
b3d0e4593a96768eebfd4af748eca267,2,supabase/2026-07-14_all_generated_questions_master.csv:218|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:218,general7_0011|general7_0011
c66ea1c267c4ff4b88ce4f1de4aa499c,2,supabase/2026-07-14_all_generated_questions_master.csv:219|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:219,general7_0012|general7_0012
bbe28026d79e8dd35016189fd8ad0581,2,supabase/2026-07-14_all_generated_questions_master.csv:220|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:220,general7_0013|general7_0013
71680e6e99b253e5a45043c0973ae80f,2,supabase/2026-07-14_all_generated_questions_master.csv:221|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:221,general7_0014|general7_0014
6d42d5655d464a01d107a630c3cbc126,2,supabase/2026-07-14_all_generated_questions_master.csv:222|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:222,general7_0015|general7_0015
d62c957b027b39d7a2bd6e32d1cd0ed0,2,supabase/2026-07-14_all_generated_questions_master.csv:223|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:223,general7_0016|general7_0016
29469b828ad132b05ae6556d3c3f5072,2,supabase/2026-07-14_all_generated_questions_master.csv:224|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:224,general8_0001|general8_0001
1d3b5fedf1e80d614c320927991c2e98,2,supabase/2026-07-14_all_generated_questions_master.csv:225|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:225,general8_0002|general8_0002
0ba666f493ff4c15bfe8a3e45e9f36fa,2,supabase/2026-07-14_all_generated_questions_master.csv:226|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:226,general8_0003|general8_0003
4aecb14dd0605a5366146f4ff8fa645d,2,supabase/2026-07-14_all_generated_questions_master.csv:227|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:227,general8_0004|general8_0004
eb34fe7fa0a6545d26757294ae6e4102,2,supabase/2026-07-14_all_generated_questions_master.csv:228|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:228,general8_0005|general8_0005
ab8c423e3b015d0f71ff18ebf088bf72,2,supabase/2026-07-14_all_generated_questions_master.csv:229|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:229,general8_0006|general8_0006
04dc6407d8ac8ef63d6124d5580e50df,2,supabase/2026-07-14_all_generated_questions_master.csv:230|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:230,general8_0007|general8_0007
c3c86593d35268bed2dbb6b55626defd,2,supabase/2026-07-14_all_generated_questions_master.csv:231|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:231,general8_0008|general8_0008
9b7d2f348129f40701357c5d9f752f3b,2,supabase/2026-07-14_all_generated_questions_master.csv:232|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:232,general8_0009|general8_0009
b0f8a3b0903fed6d0898280dc9ccc932,2,supabase/2026-07-14_all_generated_questions_master.csv:233|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:233,general8_0010|general8_0010
f8e9f431ba31db350dc2520b42810c89,2,supabase/2026-07-14_all_generated_questions_master.csv:234|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:234,general8_0011|general8_0011
3bdc9f7e21ef10a103a8cc267d836170,2,supabase/2026-07-14_all_generated_questions_master.csv:235|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:235,general8_0012|general8_0012
23c3c8ee46a8ab132f4f8a7f7fd53c34,2,supabase/2026-07-14_all_generated_questions_master.csv:236|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:236,general8_0013|general8_0013
3e326e4d8e865a23a173255e43744f26,2,supabase/2026-07-14_all_generated_questions_master.csv:237|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:237,general8_0014|general8_0014
ef0f25a5c9800b0e549a860fc15ea6e7,2,supabase/2026-07-14_all_generated_questions_master.csv:238|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:238,general8_0015|general8_0015
e4800fd2607bafa8f2cd488a473f3939,2,supabase/2026-07-14_all_generated_questions_master.csv:239|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:239,general8_0016|general8_0016
bc1a2e69a2151ca93ed58f419f271498,2,supabase/2026-07-14_all_generated_questions_master.csv:240|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:240,opentdb_translated_1_0001|opentdb_translated_1_0001
6abfefe77b2df2703ee2619165512c84,2,supabase/2026-07-14_all_generated_questions_master.csv:241|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:241,opentdb_translated_1_0002|opentdb_translated_1_0002
bfdf0dcd7f70722bef1868aae4d802e5,2,supabase/2026-07-14_all_generated_questions_master.csv:242|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:242,opentdb_translated_1_0003|opentdb_translated_1_0003
bfe617e205eeb7a2761de96e01b87a02,2,supabase/2026-07-14_all_generated_questions_master.csv:243|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:243,opentdb_translated_1_0004|opentdb_translated_1_0004
30e2130f7e29ee626f18d377f8bcf559,2,supabase/2026-07-14_all_generated_questions_master.csv:244|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:244,opentdb_translated_1_0005|opentdb_translated_1_0005
19e7a8b554d4ae753c1261fdb30e2a33,2,supabase/2026-07-14_all_generated_questions_master.csv:245|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:245,opentdb_translated_1_0006|opentdb_translated_1_0006
10c5b50e04ea42e13b442732ebe55f27,2,supabase/2026-07-14_all_generated_questions_master.csv:246|supabase/2026-07-14_chat_all_kurmanci_questions_live.csv:246,opentdb_translated_1_0007|opentdb_translated_1_0007
